headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
sink,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: House and home, environment",,sink,流し,,流し,/sɪŋk/,9703125,Would you put the dishes in the sink?,お皿を流しに置いてもらえますか。,138808
sitting room,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: House and home, environment",,sitting room,"『居間』,茶の間",,"『居間』,茶の間",/ˈsɪtɪŋ ruːm/,39104,I like to relax in the sitting room after a long day.,長い一日の後、居間でリラックスするのが好きです。,3004616
situation,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,situation,"(人の)立場,状態,境遇  / (事の)事態,形勢,情況  / 位置,環境  / 《文》就職口,勤め口",,"(人の)立場,状態,境遇  / (事の)事態,形勢,情況  / 位置,環境  / 《文》就職口,勤め口",/sɪtʃuˈeɪʃən/,39107,"In this situation, it is important to consider the other person's perspective.",この立場では、相手の視点を考慮することが重要です。,3004614
skate,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,skate,〈C〉スケート靴,,〈C〉スケート靴,/skeɪt/,9703126,Don't forget your ice skates.,スケート靴を忘れないでね。,126510
skateboarding,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,skateboarding,スケートボードに乗ること,,スケートボードに乗ること,/skeɪtˈbɔːrdɪŋ/,9704246,I enjoy skateboarding in a park.,私は公園でスケートボードをするのが好きです。,3752368
skating,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,skating,スケートをすること（アイススケート、ローラースケート）,,スケートをすること（アイススケート、ローラースケート）,/'skeɪtɪŋ/,9704247,Skating on the pond is dangerous.,池の上でスケートをするのは危険です。,51770
ski,noun,"CoreInventory_1: Leisure activities

CoreInventory 2: 

Threshold: Free time, entertainment",,ski,スキー / スキー板,,スキー / スキー板,/ski/,9703127,I'd like to rent skis and ski boots.,スキー板と靴を貸して下さい。,126770
skiing,noun,"CoreInventory_1: Leisure activities

CoreInventory 2: 

Threshold: Free time, entertainment",,skiing,(スポーツとしての)『スキー』;スキー術,,(スポーツとしての)『スキー』;スキー術,/ˈskiːɪŋ/,39178,I love skiing in the mountains.,私は山でスキーをするのが大好きです。,3004634
slave,noun,"CoreInventory_1: News, lifestyles and current affairs

CoreInventory 2: 

Threshold: Relations with other people",,slave,"奴隷(どれい)  / (欲望・習慣・職業などの)とりこ,(…に)ふける人《+of(to)+名》,(他人のために)あくせく働く人  / (奴隷のように)あくせく働く《+away》",,"奴隷(どれい)  / (欲望・習慣・職業などの)とりこ,(…に)ふける人《+of(to)+名》,(他人のために)あくせく働く人  / (奴隷のように)あくせく働く《+away》",/sleɪv/,39312,She was born into a family of slaves.,彼女は奴隷の家族に生まれました。,3004656
sleepless,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,sleepless,"眠れない,不眠症の / 常に活動している,休みない",,"眠れない,不眠症の / 常に活動している,休みない",/sliːpləs/,39345,I had a sleepless night.,私は眠れない夜を過ごしました。,3004664
sleepy,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,sleepy,"眠い / 眠そうな  / 眠ったような,活気のない  / (ナシ・バナナなどが)うれ過ぎた",,"眠い / 眠そうな  / 眠ったような,活気のない  / (ナシ・バナナなどが)うれ過ぎた",/sliːpi/,39348,I feel sleepy after staying up late last night.,昨夜遅くまで起きていたので、眠いです。,3004667
slice,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,slice,"(…の)(薄く切った平らな)一枚,一切れ《+of+名》・(…の)分け前(share),一部(part)《+of+名》・スライス(野球・ゴルフなどで,打球が打者のきき手の方向に飛ぶこと,またその打球) ・料理用へら,フライ返し  /",,"(…の)(薄く切った平らな)一枚,一切れ《+of+名》・(…の)分け前(share),一部(part)《+of+名》・スライス(野球・ゴルフなどで,打球が打者のきき手の方向に飛ぶこと,またその打球) ・料理用へら,フライ返し  /",/slaɪs/,39365,"I would like a slice of pizza, please.",ピザを一切れください。,3004672
slide,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,slide,"落ちること,下落  / 滑ること,ひと滑り",,"落ちること,下落  / 滑ること,ひと滑り",/slaɪd/,9703950,He took a slide down the hill on his sled.,彼はそりで丘を滑り降りた。,37886
slim,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,slim,"(体格などが)ほっそりとした,細い  / (量・程度などが)わずかの,少しの(slight)  / 〈体,体の一部分〉‘を'細くする  / (減食・運動などで)体重を減らしてやせる《+down》",,"(体格などが)ほっそりとした,細い  / (量・程度などが)わずかの,少しの(slight)  / 〈体,体の一部分〉‘を'細くする  / (減食・運動などで)体重を減らしてやせる《+down》",/slɪm/,39379,She has a slim figure.,彼女はほっそりとした体格です。,1647316
slowly,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,slowly,"遅く,ゆっくり",,"遅く,ゆっくり",/'sləʊ.li/,39442,He walked slowly towards the park.,彼は遅く公園に向かって歩いた。,3004689
smoke,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,smoke,"〈自〉喫煙する 〈他〉（たばこを）吸う,燻製にする",,"〈自〉喫煙する 〈他〉（たばこを）吸う,燻製にする",/sməʊk/,9703903,The man got up and smoked.,男は起き上がって煙草をふかした。,52187
smooth,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,smooth,"(表面が) なめらかな, 平らな",,"(表面が) なめらかな, 平らな",/smʊð/,39556,Her skin is smooth and flawless.,彼女の肌は滑らかで完璧です。,3004716
smoothly,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,smoothly,"(またsmooth)滑らかに,円滑に;平隠に",,"(またsmooth)滑らかに,円滑に;平隠に",/smʊðli/,39560,The car glided smoothly down the road.,車は滑らかに道路を滑りました。,3004715
snack,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Food and drink",,snack,"(特に食事と食事の間にとる)軽食,スナック  / 軽い食事をとる;間食する",,"(特に食事と食事の間にとる)軽食,スナック  / 軽い食事をとる;間食する",/snæk/,39576,I like to have a snack between meals.,私は食事の間に軽食を取るのが好きです。,3004720
snow,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,snow,"《itを主語にして》雪が降る  / (…に)雪のように降る《+on+名》;雪のように舞い込む《+in》  / …‘を'雪のように降らせる  / …‘を'雪でおおう(閉じ込める)《+名+in(under, up)》",,"《itを主語にして》雪が降る  / (…に)雪のように降る《+on+名》;雪のように舞い込む《+in》  / …‘を'雪のように降らせる  / …‘を'雪でおおう(閉じ込める)《+名+in(under, up)》",/snoʊ/,9703906,It seldom snows here in winter.,冬ここではめったに雪が降りません。,49512
snowboarding,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,snowboarding,スノーボードをすること,,スノーボードをすること,/snoʊˈbɔːrdɪŋ/,9704250,I love snowboarding in the winter.,私は冬にスノーボーディングをするのが大好きです。,4166980
so,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,so,"《様態の指示》そういうふうに / 《補語に用いて》そのようで / 《程度》それほど / 《強意として》《話》非常に,とても / 《前に述べたことの内容に対する同意を表して;「~ 主語 [助]動詞」》その通りで, 確かに / 《肯定文を受けて;「~ [助]動詞 主語」の語順で》…もまた,も同様に / 《目的を表して》…するように",,"《様態の指示》そういうふうに / 《補語に用いて》そのようで / 《程度》それほど / 《強意として》《話》非常に,とても / 《前に述べたことの内容に対する同意を表して;「~ 主語 [助]動詞」》その通りで, 確かに / 《肯定文を受けて;「~ [助]動詞 主語」の語順で》…もまた,も同様に / 《目的を表して》…するように",/səʊ/,39699,She spoke so softly that I could barely hear her.,彼女はとても小さめに話したので、ほとんど聞こえなかった。,3004746
soap,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Shopping",,soap,石けん  / =soap opera  / …‘を'石けんで洗う,,石けん  / =soap opera  / …‘を'石けんで洗う,/səʊp/,39709,I washed my hands with soap.,私は石けんで手を洗いました。,3004750
society,noun,"CoreInventory_1: Nationalities and countries

CoreInventory 2: 

Threshold: Places",,society,"〈U〉〈C〉社会 / 〈U〉〈C〉(特定の利害・文化を共にする人間の) 会, 協会 / 〈U〉上流社会, 上流社会の人々 / 【形】上流社会の,社交界の",,"〈U〉〈C〉社会 / 〈U〉〈C〉(特定の利害・文化を共にする人間の) 会, 協会 / 〈U〉上流社会, 上流社会の人々 / 【形】上流社会の,社交界の",/səˈsaɪ.ə.ti/,39753,The society we live in is constantly changing.,私たちが生活する社会は常に変化しています。,3004762
sock,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Shopping",,sock,"〈C〉短い靴下, ソックス",,"〈C〉短い靴下, ソックス",/sɑk/,39761,I need to buy a new pair of socks.,新しい靴下を買わなければなりません。,3004769
soda,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,soda,"〈U〉『ソーダ』,炭酸ソーダ,重炭酸ソーダ",,"〈U〉『ソーダ』,炭酸ソーダ,重炭酸ソーダ",/'soʊdə/,39767,I ordered a soda at the restaurant.,私はレストランでソーダを注文しました。,3004771
soft,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,soft,"(押されて形を変えるほど)柔らかい  / (木材・金属などが,同種の中で比較的)柔らかい  / (斤ざわりの)なめらかな,すべすべした  / (声・音が)穏やかな,低い,静かな  / (見た目に)どぎつくない,落ち着いた  / (天候・気候が)穏やかな,温和な  / (心・言動が)優しい,もの柔らかな  / (体または精神などが)軟弱な,虚弱な  / (市況・相場が)弱気の,下がり気味の  / (水が)軟性の  / (水音が)軟音の  / アルコール分を含まない  / 柔らかに  / 静かに",,"(押されて形を変えるほど)柔らかい  / (木材・金属などが,同種の中で比較的)柔らかい  / (斤ざわりの)なめらかな,すべすべした  / (声・音が)穏やかな,低い,静かな  / (見た目に)どぎつくない,落ち着いた  / (天候・気候が)穏やかな,温和な  / (心・言動が)優しい,もの柔らかな  / (体または精神などが)軟弱な,虚弱な  / (市況・相場が)弱気の,下がり気味の  / (水が)軟性の  / (水音が)軟音の  / アルコール分を含まない  / 柔らかに  / 静かに",/sɒft/,39785,The pillow is so soft that it changes shape when pressed.,枕は押されると形を変えるほど柔らかいです。,3004775
soft drink,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Food and drink",,soft drink,(アルコール分を含まない)清涼飲料;(特に)炭酸飲料,,(アルコール分を含まない)清涼飲料;(特に)炭酸飲料,/sɒft drɪŋk/,39787,I prefer to drink a soft drink instead of an alcoholic beverage.,私はアルコール飲料の代わりに清涼飲料を飲む方が好きです。,3004781
softly,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,softly,『柔らかに』 / 静かに / 優しく;寛大に,,『柔らかに』 / 静かに / 優しく;寛大に,/'sɒftli/,39809,She spoke softly to the baby.,彼女は赤ちゃんに柔らかに話しかけました。,3004778
software,noun,"CoreInventory_1: Technical and legal language

CoreInventory 2: 

Threshold: Free time, entertainment",,software,ソフトウェア(コンピューターに関係するプログラム・手順・規則などの文書類の総称),,ソフトウェア(コンピューターに関係するプログラム・手順・規則などの文書類の総称),/ˈsɒftwɛə/,39811,I need to install the latest software update on my computer.,私はコンピューターに最新のソフトウェアのアップデートをインストールする必要があります。,3004782
soldier,noun,"CoreInventory_1: News, lifestyles and current affairs

CoreInventory 2: 

Threshold: Relations with other people",,soldier,"(陸軍の)軍人,(特に)下士官,兵士  / (主義・主張のために闘う勇敢な)戦士,闘士  / 軍人になる,軍務に服する",,"(陸軍の)軍人,(特に)下士官,兵士  / (主義・主張のために闘う勇敢な)戦士,闘士  / 軍人になる,軍務に服する",/'soʊldʒər/,39843,The soldier fought bravely on the battlefield.,その軍人は勇敢に戦場で戦った。,3004791
solution,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,solution,"〈U〉《...を》解くこと, 解決策《of, for, to ...》 / 〈C〉《...の》解答, 説明《of, to, for ...》 / 〈C/U〉溶液 / 【名/U】溶解",,"〈U〉《...を》解くこと, 解決策《of, for, to ...》 / 〈C〉《...の》解答, 説明《of, to, for ...》 / 〈C/U〉溶液 / 【名/U】溶解",/səˈluːʃən/,39896,Finding a solution to this problem is crucial.,この問題の解決策を見つけることは重要です。,3004809
