headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
transcript,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transcript,"写し,コピー,写本,謄本;《おもに米》[学業]成績証明書",,"写し,コピー,写本,謄本;《おもに米》[学業]成績証明書",/trænˈskrɪpt/,43991,I need a transcript of my grades.,成績の写しを必要としています。,1648879
transfer,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transfer,"〈U〉〈C〉(…を)移すこと,(…が)移転されること《+of+名》;転任,転校  / 〈C〉移る人(物),移される人(物);転校生,転任者",,"〈U〉〈C〉(…を)移すこと,(…が)移転されること《+of+名》;転任,転校  / 〈C〉移る人(物),移される人(物);転校生,転任者",/'tɹænsfɜːr/,9703262,The company rejected his request for a transfer.,会社は彼の転勤願いを却下した。,97389
transfusion,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transfusion,輸血,,輸血,/trænsˈfjuːʒən/,44006,I had a transfusion of blood after my accident.,私は事故の後、輸血をしました。,1017639
transient,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transient,"(また [[transitory]])一時の,つかの間の,はかない / (人が)短期滞在の / (ホテルなどの)短期滞在客",,"(また [[transitory]])一時の,つかの間の,はかない / (人が)短期滞在の / (ホテルなどの)短期滞在客",/ˈtrænziənt/,44013,The beauty of life lies in its transient nature.,人生の美しさは、その一時的な性質にある。,3005912
transistor,noun,"CoreInventory_1: Technical and legal language

CoreInventory 2: 

Threshold: ",,transistor,トランジスター(真空管の代りをする半導体使用の増副装置) / トランジスターラジオ,,トランジスター(真空管の代りをする半導体使用の増副装置) / トランジスターラジオ,/'trænzɪstər/,44014,The transistor revolutionized the field of electronics.,トランジスタは電子工学の分野を革命的に変えました。,3005910
transition,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transition,"〈U/C〉《...から...への》移行, 変遷《from ... to ...》 / 《...から...への》過渡期《from ... to ...》",,"〈U/C〉《...から...への》移行, 変遷《from ... to ...》 / 《...から...への》過渡期《from ... to ...》",/trænˈzɪʃən/,44018,The transition from summer to autumn is always beautiful.,夏から秋への移り変わりはいつも美しいです。,3005913
transitive,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transitive,"(動詞が)目的語をとる,他動の",,"(動詞が)目的語をとる,他動の",/trænˈsɪtɪv/,44020,"With verbs there are intransitive verbs that don't take an object, and transitive verbs that do take an object.",動詞には目的語をとらない自動詞と、目的語をとる他動詞があります。,1202
translation,noun,"CoreInventory_1: Books and literature

CoreInventory 2: 

Threshold: ",,translation,"〈U〉訳すこと,翻訳  / 〈C〉翻訳されたもの",,"〈U〉訳すこと,翻訳  / 〈C〉翻訳されたもの",/trænˈsleɪʃən/,44026,Translation is the process of converting text from one language to another.,訳すことは、テキストを一つの言語から別の言語に変換するプロセスです。,3005916
translator,noun,"CoreInventory_1: Work and jobs

CoreInventory 2: 

Threshold: Personal identification",,translator,"(特に専門の)翻訳者,翻訳家",,"(特に専門の)翻訳者,翻訳家",/trænzˈleɪtər/,44027,The translator did an excellent job translating the document.,翻訳者は文書の翻訳を素晴らしい仕事でした。,3005918
transmission,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transmission,"〈U〉《...を》伝えること, 《...が》伝えられること, 伝達, 伝送《of ...》 / 〈C〉(ラジオ・テレビなどで)送られたもの / (車の)変速装置",,"〈U〉《...を》伝えること, 《...が》伝えられること, 伝達, 伝送《of ...》 / 〈C〉(ラジオ・テレビなどで)送られたもの / (車の)変速装置",/trænzˈmɪʃən/,44035,The transmission of information through the internet is fast and efficient.,インターネットを通じた情報の伝送は速くて効率的です。,3005914
transmit,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transmit,"伝わる / を送る, を伝える",,"伝わる / を送る, を伝える",/trænzˈmɪt/,44036,The radio waves transmit information from one device to another.,無線波は情報を一つの機器から別の機器に伝えます。,3005917
transparent,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transparent,"透明な,透き通った,光を通す  / 透けるほど薄い  / (言い訳などが)見え透いた  / 率直な,正直な,あけひろげの",,"透明な,透き通った,光を通す  / 透けるほど薄い  / (言い訳などが)見え透いた  / 率直な,正直な,あけひろげの",/trænˈspɛrənt/,44052,"The glass is transparent, allowing light to pass through.",ガラスは透明で、光が通り抜ける。,3005921
transport,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,transport,〈他〉を輸送する,,〈他〉を輸送する,/ˈtrænˌspɔrt/,44059,Oil is transported by tanker.,石油はタンカーで運ばれる。,56738
traverse,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,traverse,"…‘を'『横切る』,横断する,渡る,越える / …‘を'あちこち動く,行ったり来たりする / あちこち動く;(山などを)ジグザグに登る / 横切る,旋回する / 横切ること,横断 / トラバース(登山での斜面横断) / 横木,横ばり / ざんごう内での方向転換",,"…‘を'『横切る』,横断する,渡る,越える / …‘を'あちこち動く,行ったり来たりする / あちこち動く;(山などを)ジグザグに登る / 横切る,旋回する / 横切ること,横断 / トラバース(登山での斜面横断) / 横木,横ばり / ざんごう内での方向転換",/'trævərs/,44108,I had to traverse the entire forest to reach the other side.,私は他の側にたどり着くために森全体を横切らなければならなかった。,1648920
tray,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tray,"浅いへりのついた平たい容器,(料理などを運んだり盛ったりするための)盆,皿  / (机上書類用の)整理箱  / (また tearful)盆(皿)一杯[の量]",,"浅いへりのついた平たい容器,(料理などを運んだり盛ったりするための)盆,皿  / (机上書類用の)整理箱  / (また tearful)盆(皿)一杯[の量]",/tɹeɪ/,44115,She placed the tea cups on the tray.,彼女はティーカップをトレーに置きました。,3005934
tread,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tread,"〈他〉…を踏んで通る / …を踏みつける / 〈自〉歩く, 行く / 《…を》踏む, 踏みつける《on ...》 /",,"〈他〉…を踏んで通る / …を踏みつける / 〈自〉歩く, 行く / 《…を》踏む, 踏みつける《on ...》 /",/tɹɛd/,44120,Be careful not to tread on the wet floor.,濡れた床に踏み込まないように注意してください。,3005939
treat,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,treat,"〈他〉(人など) を扱う / 《...と》 ...を見なす 《as ...》 / (問題など)を扱う, を論じる / (病人・病気など)を治療する / 〈自〉扱う / おごる",,"〈他〉(人など) を扱う / 《...と》 ...を見なす 《as ...》 / (問題など)を扱う, を論じる / (病人・病気など)を治療する / 〈自〉扱う / おごる",/tɹiːt/,44132,I like to treat myself to a spa day every once in a while.,たまには自分へのご褒美にスパに行くのが好きなんだ。,3005941
treaty,noun,"CoreInventory_1: News, lifestyles and current affairs

CoreInventory 2: 

Threshold: ",,treaty,条約 / 協定 / 条定 / 和約,,条約 / 協定 / 条定 / 和約,/'triːti/,44136,The two countries signed a treaty to promote trade and cooperation.,両国は貿易と協力を促進するために条約に署名しました。,3005942
trek,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Free time, entertainment",,trek,長くつらい旅,,長くつらい旅,/trɛk/,44148,I embarked on a challenging trek through the mountains.,私は山々を通って長くつらい旅に出ました。,3005948
tremendously,adverb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tremendously,"途方もなく / 恐ろしく / とても,非常に",,"途方もなく / 恐ろしく / とても,非常に",/trəˈmɛndəsli/,44154,She has improved tremendously since she started practicing every day.,彼女は毎日練習を始めてから途方もなく上達しました。,3005947
tremor,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tremor,"(地面などの)震動,揺れ / (恐怖・興奮などによる体・手足の)震う,身震い",,"(地面などの)震動,揺れ / (恐怖・興奮などによる体・手足の)震う,身震い",/ˈtrɛmər/,44156,I felt a tremor in the ground.,地面の揺れを感じた。,1017685
trial,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,trial,"〈U/C〉裁判, 審理 / 《...の》試験, 試し《of ...》 / 〈C〉試み / 試練 / 困りもの, 厄介なもの",,"〈U/C〉裁判, 審理 / 《...の》試験, 試し《of ...》 / 〈C〉試み / 試練 / 困りもの, 厄介なもの",/ˈtraɪəl/,44183,The trial lasted for several weeks.,裁判は数週間続いた。,3005951
triangle,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,triangle,"三角形  / 三角形の物  / 《米》三角定規  / (楽器の)トライアングル  / 三つ組,三人組;(男女の)三角関係",,"三角形  / 三角形の物  / 《米》三角定規  / (楽器の)トライアングル  / 三つ組,三人組;(男女の)三角関係",/ˈtraɪˌæŋɡəl/,44188,The triangle has three sides.,三角形は三つの辺を持っています。,3005952
tribe,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tribe,"《集合的に》《単数・複数扱い》部族  / 《しばしば軽べつして》(…の)仲間,集団,連中《+of+名》  / (動植物の)族(family(科)と genus(属)の間の分類単位)",,"《集合的に》《単数・複数扱い》部族  / 《しばしば軽べつして》(…の)仲間,集団,連中《+of+名》  / (動植物の)族(family(科)と genus(属)の間の分類単位)",/traɪb/,44197,The tribe gathered around the fire to celebrate their victory.,部族は勝利を祝うために火の周りに集まった。,3005960
trick,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,trick,〈他〉〈人〉を騙す,,〈他〉〈人〉を騙す,/trɪk/,9704638,George was tricked into buying the land.,ジョージは詐欺にかかってその土地を買わされた。,127414
tricky,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,tricky,"(人が)こうかつな,ずるい / (物事・仕事などが)手の込んだ, 慎重を要する, 扱いにくい",,"(人が)こうかつな,ずるい / (物事・仕事などが)手の込んだ, 慎重を要する, 扱いにくい",/'trɪki/,44220,Dealing with tricky situations requires careful consideration.,厄介な状況に対処するには、慎重な検討が必要です。,3005959
trio,noun,"CoreInventory_1: Arts

CoreInventory 2: 

Threshold: Free time, entertainment",,trio,"三ツ組,3人組 / 三重唱[曲,団],三重奏[曲,団]",,"三ツ組,3人組 / 三重唱[曲,団],三重奏[曲,団]",/ˈtri.oʊ/,44265,The trio performed a beautiful song together.,三ツ組は一緒に美しい歌を演奏しました。,1648976
trip,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,trip,〈自〉つまづく / 〈他〉つまずかせる,,〈自〉つまづく / 〈他〉つまずかせる,"",9703989,She tripped on the stone.,彼女は石につまずいた。,14129
trivial,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,trivial,"ささいな, 取るに足らない / 平凡な, ありふれた",,"ささいな, 取るに足らない / 平凡な, ありふれた",/ˈtrɪviəl/,44303,The problem was trivial and didn't require much effort to solve.,その問題はささいなもので、解決するのに多くの努力を必要としなかった。,3005976
trolley,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,trolley,"(2輪または4輪の)手押し車 / (軌道上を手押しする)トロッコ / 触輪(電車のポールの先端にあり,架線に接する) / 《米》=trolley car / 《英》(食事などを運ぶ)手押し車,ワゴン",,"(2輪または4輪の)手押し車 / (軌道上を手押しする)トロッコ / 触輪(電車のポールの先端にあり,架線に接する) / 《米》=trolley car / 《英》(食事などを運ぶ)手押し車,ワゴン",/'trɑli/,44319,I used a trolley to transport the heavy boxes.,重い箱を運ぶために手押し車を使いました。,3005982
troop,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,troop,〈C〉《移動中の人・野生の動物の》群れ《of ...》 / 《複数形で》軍隊,,〈C〉《移動中の人・野生の動物の》群れ《of ...》 / 《複数形で》軍隊,/truːp/,44326,The troop marched in formation.,部隊は整列して行進した。,3005981
