cefr,headword,pos,first_meaning,meaning_raw,issues
B2,mystify,verb,…を惑わせる,"…‘を'惑わせる,煙に巻く / …‘を'神秘化する,なぞめかす",has_dots
B2,nano,noun,ナノ、10億分の1,ナノ、10億分の1,
B2,narcissistic,adjective,自己陶酔の,"自己陶酔の,自己に酔った",
B2,narrator,noun,語り手,"『語り手』,ナレーター",
B2,narrowly,adverb,狭く,"狭く,細く;限定して / かろうじて,危うく,やっと / 綿密に,つぶさに",
B2,nationwide,adjective,全国の,"全国の, 全国的な",
B2,nationwide,adverb,全国的に,全国的に,
B2,native speaker,noun,母語話者,母語話者,
B2,naughty,adjective,いたずらな,"(子供が)『いたずらな』 / 《遠回しに》みだらな,わいせつな",
B2,naval,adjective,海軍の,『海軍の』;軍艦の,
B2,navigate,verb,を操縦する,"〈人が〉〈船・航空機など〉‘を'『操縦する』 / 〈船・飛行機が〉…‘を'『航行する』,〈人が〉…‘を'船(飛行機)で行く / 〈物事〉‘を'うまくやっていく / (飛行機)を操縦する,航行する",
B2,navigation,noun,航行,"(船・飛行機の)『航行』 / 航海術,航空術",
B2,navy,noun,単数扱い,"《集合的に;《米》単数扱い,《英》単数・複数扱い》『海軍』 / 《集合的に;《米》単数扱い,《英》単数・複数扱い》《通例the N-》(ある国の)海軍 / 〈U〉=navy blue",
B2,neat,adjective,きちんとした,きちんとした,
B2,necessarily,adverb,必ず,"必ず,必然的に / 《not ~ A》必ずしもAでない",
B2,necessity,noun,必要,"〈U〉《時にa ~》必要, 必要性 / 〈C〉《しばしば複数形で》《...の》必需品《of, for, to ...》",
B2,need,noun,必要,"〈U〉《時にa~》『必要』,入用 / 〈C〉《しばしば複数形で》『必要なもの』,《…の》必要品《for ...》 / 〈C〉《…に対する》欲求,切望《for ...》 / 〈U〉《…の》『困窮』,欠乏,不足《of, for ...》 / 〈U〉『困った時(事態)』,まさかの時",
B2,needless,adjective,不必要な,『不必要な』,
B2,needy,adjective,非常に暮らしに困っている,非常に暮らしに困っている  / 《名詞的に;the~》《集合的に;複数扱い》貧困者たち,
B2,negatively,adverb,否定的に,否定的に / 消極的に,
B2,neglect,noun,無視,"〈U〉《...の》 無視, 怠慢 《of ...》 / 無視されていること",
B2,neighboring,adjective,近くの,《名詞の前にのみ用いて》『近くの』;隣の,
B2,neither,adverb,どちらも…ない,(二つのうち) どちらも…ない / 《~ ... nor ...の形で》…でも...でもない / 《否定文に続いて》…もまた…ない,has_dots
B2,neither,conjunction,...も...もどちらでもない,"...も...もどちらでもない, ...でも...でもない / ...も...もしない",
B2,neither,determiner,どちらの…も…ない,《~ 単数名詞》(二つのうちの)どちらの…も…ない,has_dots
B2,neither,pronoun,どちらも...ない,どちらも...ない,
B2,nerve,noun,に力を与える,"〈人,特に自分〉‘に'力を与える,‘を'元気づける",
B2,nerves,noun,神経,"〈C〉神経  / 〈C〉《複数形で》神経過敏,いらだち  / 〈U〉勇気,度胸(courage)  / 〈U〉《時にa ~》厚かましさ,ずぶとさ;無礼  / 〈C〉葉脈;(昆虫の)翅脈(しみゃく)",
B2,nervously,adverb,神経質に,"神経質に,びくびくして,いらいらして",
B2,netsurfer,noun,ネットサーファー、インターネット利用者,ネットサーファー、インターネット利用者,
B2,neurosis,noun,神経症,"神経症,ノイローゼ",
B2,newscaster,noun,ニュース放送者,"ニュース放送者,ニュース解説者",
B2,newsworthy,adjective,報道価値のあるニュースになる,報道価値のあるニュース(記事)になる,
B2,next,pronoun,次のもの,"次のもの, 次のひと",
B2,nicely,adverb,見事に,"見事に,気持ちよく;うまく  / 精密に",
B2,nightclub,noun,ナイトクラブ,ナイトクラブ,
B2,nightmare,noun,悪夢,悪夢 / 悪夢のような経験(状態) / 夢魔(睡眠中の人を息苦しくさせるという魔女),
B2,nobility,noun,貴族階級,"《the nobility》《複数扱い》『貴族階級』(英国の貴族階級は「duke公爵,marquis候爵,earl伯爵,viscount子爵,baron男爵」がある.baronetは准男爵,knightは騎士) / 貴族の位;貴族の身分 / 『高貴さ』,気高さ",
B2,noble,adjective,高貴の,"高貴の;貴族の  / 高潔な,気高い  / (姿・規模などが)壮大な,堂々とした;すばらしい  / (金属が)腐食しない",
B2,nobleman,noun,貴族,貴族,
B2,nod,verb,うなずく,"(承諾・あいさつ・合図などで)『うなずく』,会釈する / (眠くて)『こっくりする』,(油断して)うとうとする《+off》 / 〈草木・穂などが〉揺れる / (承諾・あいさつなどで)〈頭〉‘を'『うなずかせる』 / …‘を'うなずいて示す / 《副詞[句]を伴って》〈人〉‘に'うなずいて示す",
B2,nomad,noun,遊牧民,《しばしば複数形で》遊牧民 / 放浪者,
B2,nomination,noun,指名,"〈U〉指名, 任命 / 指名権, 任命権 / 《...を...に》 指名すること, 任命すること 《of ... to, as, for ...》",
B2,nominee,noun,指名された人,(…の候補として)指名された人《+『for』+『名』》 / (…に)任命された人《+『to』+『名』》,
B2,non-smoking,adjective,禁煙の,禁煙の,
B2,nonprofessional,adjective,素人の,(スポーツや特定の仕事において専門家ではない)素人の,
B2,northward,adverb,北へ,北へ(に),
B2,nostril,noun,鼻孔,鼻孔,
B2,nought,noun,=naught,=naught,has_ascii_letter;eq_only
B2,nourish,verb,…を養う,"…‘を'『養う』;…‘に'栄養を与える / …‘を'発展させる,助長する / (心に)〈ある感情〉‘を'『抱く』《+『名』+『in』+『名』》",has_dots
B2,nourishment,noun,滋養分,"滋養分,栄養物,食物 / 養育,育成",
B2,novelty,noun,新奇さ,"〈U〉『新奇さ』,『珍しつ』,ざん新さ(newness) / 〈C〉『珍しいもの』,珍しいこと / 〈C〉《複数形で》(装飾品やおもちゃなどの)珍奇な商品,新型商品",
B2,nuisance,noun,"迷惑をかける人もの,行為 / 迷惑,不愉快","〈C〉《…に》『迷惑をかける人』(『もの』,『行為』《to ...》 / 〈U〉《…に対する》『迷惑』,不愉快《to ...》",too_long
B2,numerical,adjective,数字上の,"数字上の,数に関する,数を表す",
B2,nursery,noun,子供部屋、育児室、託児所,『子供部屋』、育児室、託児所/ 苗床、苗木畑,
B2,nut,noun,木の実,"『木の実』,堅果 / (堅果の皮をむいた)中の実,仁 / (ボトルを留める)『留めねじ』,ナット / (バイオリンなどの)糸受け;毛止め / 《話》変人;気違い / 《話》あることに熱中する人,ファン / 《俗》金玉, 睾丸",
B2,nutshell,noun,穀,(クルミなどの)穀(から),too_short
B2,oath,noun,誓い,"〈C〉〈U〉『誓い』,誓約 / 〈C〉のろいの言葉,悪態;下品な言葉",
B2,obedience,noun,従順,"(人,命令,規則などに対する)『従順』,服従;(…に)忠実なこと《+『to』+『名』》",
B2,obedient,adjective,従順な,"『従順な』,素直な",
B2,obey,verb,に服従する,"(人) に服従する / (命令・法律など)に従う, を守る / …に従って動く / 服従する / 命令に従う",
B2,obituary,noun,死亡記事,(新聞などの)死亡記事,
B2,object,verb,反対する,"《…に》反対する,異議を唱える《to, against ...》",
B2,objective,adjective,客観的な,客観的な / 実在の / 目的格の,
B2,obligation,noun,義務,〈U〉(法律・社会・道徳上の) 義務 / 〈C〉恩義,
B2,observer,noun,観察する人,"(…を)観察する人,見守る人《+of+名》  / オブザーバー(会議などの正式の代表者でなく傍聴する人)  / (規則・習慣などを)守る人",
B2,obsess,verb,にとりつく,"〈悪魔・妄想などが〉〈人〉にとりつく,の心につきまとう / 《...のことを》(必要以上に) 気にする, 心配する, 執着する,こだわる《over, about, on ...》",
B2,obsession,noun,つきまとうこと,"〈U〉(悪魔・妄想などが)つきまとうこと;(悪魔・妄想などに)つきまとわれること / 〈C〉(…についての)妄想,強迫観念《+『about』+『名』》",
B2,obsessive,adjective,妄想がとりついて,妄想がとりついて;強迫観念を引き起こす / =obsessional,
B2,odd,adjective,奇妙な,"奇妙な, 変な / (対・組のうちの) 片方の / 余分の / 奇数の",
B2,offend,verb,の感情を傷つける,"《しばしば受動態で》〈人〉‘の'『感情を傷つける』,‘を'怒らせる / 〈感覚など〉‘を'不快感を与える,さわる / 罪を犯す / (法律・規則などに)反する,そむく《+『against』+『名』》",
B2,offender,noun,違反者,(特に法律などの)違反者;犯罪者,
B2,offense,noun,罪,〈C〉罪 / 《法律・規則などの》違反《against ...》/ 〈U〉人の感情を傷つけること / 攻撃 / 〈C〉(フットボールなどの)攻撃側,too_short
B2,offhand,adverb,即座に,"即座(即席)に,準備なしに",
B2,official,noun,公務員,"〈C〉公務員,役人, (会社などの)職員,役員 / (スポーツの)審判 / 教会裁判所判事",
B2,offshore,adjective,沖合いの,沖合いの / 海外に移された,
B2,ointment,noun,軟こう,"軟こう,こう薬",
B2,olive,noun,オリーブ,"〈C〉『オリーブ』[の木](南欧産の常緑樹) / 〈C〉オリーブの実(ピクルスにしたり,オリーブ油を採る) / (また『olive green』)〈U〉オリーブ色,黄録色",
B2,once,conjunction,いったん…すれば...,"いったん…すれば... , …するとすぐに...",has_dots
B2,openly,adverb,公然と,"公然と, あからさまに / 率直に, 包み隠さず",
B2,operator,noun,運転する人,〈C〉(機械・装置を) 運転する人 / 《米》(電話の)交換手 / (会社などの)経営者 / 《話》ずるがしこい人,
B2,opponent,noun,相手,"(討論・試合などで)(…の)相手;敵対者,反対者《+of+名》",
B2,optimism,noun,楽天主義,"楽天主義  / 楽観,のんき",
B2,optimist,noun,楽天主義者,"楽天主義者;楽天家,のんき者",
B2,optimistic,adjective,楽天主義の,"楽天主義の;楽観的な,のんきな",
B2,optional,adjective,選択の,"選択の,任意の,随意の",
B2,oral,adjective,口頭の,"口頭の,口述の(spoken)  / 口の,口部の  / 経口の",
B2,orator,noun,演説者,"演説者,講演者 / 雄弁家",
B2,orchestral,adjective,オーケストラの,"オーケストラの,管弦楽団の(による)",
B2,orchid,noun,ラン,〈C〉ラン;ランの花 / 〈U〉薄紫色(bluish-purple),
B2,organizer,noun,主催者,"〈C〉主催者, 組織者, 設立者",
B2,original,noun,もとの,"(コピーや翻訳でない)もとの,原文(原作・原型)の  / 原物;原作  / 《the~》原文;原語  / 《軽べつして》奇人,変人",
B2,originality,noun,独創性,"『独創性』,独創力 / 独創的であること;新味,奇抜,ざん新さ",
B2,originally,adverb,もともと,"もともと, 元来は / 独創的に,斬新に",
B2,originate,verb,…を引き起こす,"…‘を'引き起こす  / …‘を'考え出す,発明する  / (…に,…から)起こる(begin)《+in(from)+名》  / (人に)始まる《+with+名〈人〉》",has_dots
B2,ornament,noun,装飾品,"〈C〉『装飾品』,飾り / 〈U〉『装飾』,装飾法",
B2,ounce,noun,オンス,〈C〉オンス（重量の単位） / 液量オンス / 《通例否文で》《an ~》少量《の…》《of ...》,
B2,outback,noun,奥地,〈U〉(特にオーストラリアの)奥地 / 〈C〉行く価値のない所,
B2,outbreak,noun,突発,"〈C〉（戦争・暴動・病気などの）突発,ぼっ発 / （怒りなどの）爆発《of ...》 / (疫病・感染症などの)大流行",
B2,outcome,noun,最終的な結果,"〈C〉（会議や活動などの）最終的な結果,結論,成果",
B2,outdistance,verb,をはるかに引き離す,(競技などで)〈相手〉‘を'はるかに引き離す,
B2,outdo,verb,に勝る,"〈他の人〉‘に'勝る,‘より'上手くする",
B2,outfit,noun,装備一式,"(ある特定の目的のための)装備一式,道具一式《+for+名》  / 服装一そろい,アンサンブル  / 《話》(1つの)集団,隊,部隊;会社,企業  / (…で)…‘に'したく(服装)を整えてやる,‘を'装備する,支給する《+名+with+名》",
B2,outgrow,verb,…が合わないほど大きくなる,…‘が'合わないほど大きくなる / (年とともに)…‘から'脱する / …‘より'背が高くなる,has_dots
B2,outing,noun,遠足,"遠足,遊山(ゆさん),遠出",
B2,outlet,noun,出口,"〈C〉《水・煙などの》出口《for ...》 / 《感情・精力などの》はけ口《for ...》 /《特定の商品の》販売口,販路《for ...》コンセント",
B2,outline,noun,輪郭,〈C〉《...の》 輪郭 《of ...》 / 概要,
B2,outlive,verb,…より長生きする,"…‘より'長生きする,生き延びる / …‘を'長生きして失う(免れる)",has_dots
B2,outlook,noun,見通し,"《…の》見通し,見込み《for ...》 / 《…についての》見解,見地《on ...》 / 《…の》展望,ながめ,景色《on, over ...》",
B2,outpatient,noun,外来患者,(病院の)外来患者,
B2,output,noun,生産高,"生産高  / (コンピューターなどの)アウトプット,出力",
B2,outrage,noun,暴行,"〈U〉〈C〉《…に対する》暴行,乱暴（残虐）な行為《against / on / upon ...》 / 〈U〉激怒",
B2,outrageous,adjective,法外な,"(常識から外れて) 法外な,とんでもない / 乱暴な,残虐な / けしからぬ,無礼な",
